Order Date,Product,Quantity Ordered,Price Each,Purchase Address
12/28/19 12:46,34in Ultrawide Monitor,1.0,379.99,"112 Spruce St, Los Angeles, CA 90001"
12/07/19 12:31,34in Ultrawide Monitor,1.0,379.99,"619 Willow St, Atlanta, GA 30301"
12/03/19 20:34,34in Ultrawide Monitor,1.0,379.99,"294 Ridge St, Los Angeles, CA 90001"
12/06/19 20:16,AA Batteries (4-pack),3.0,3.84,"372 Main St, New York City, NY 10001"
12/08/19 23:03,Apple Airpods Headphones,1.0,150.0,"684 Hill St, Portland, OR 97035"
12/15/19 14:27,Macbook Pro Laptop,1.0,1700.0,"235 Sunset St, Los Angeles, CA 90001"
12/29/19 00:46,Vareebadd Phone,1.0,400.0,"959 Church St, Seattle, WA 98101"
12/01/19 23:05,34in Ultrawide Monitor,1.0,379.99,"678 Cherry St, San Francisco, CA 94016"
12/29/19 12:30,Apple Airpods Headphones,1.0,150.0,"752 1st St, Austin, TX 73301"
12/05/19 20:18,iPhone,1.0,700.0,"327 Hickory St, New York City, NY 10001"
12/10/19 07:47,AAA Batteries (4-pack),3.0,2.99,"599 Sunset St, Portland, OR 97035"
12/24/19 12:40,Apple Airpods Headphones,1.0,150.0,"784 Washington St, San Francisco, CA 94016"
12/19/19 10:53,27in FHD Monitor,1.0,149.99,"410 Hill St, Boston, MA 02215"
12/03/19 14:48,34in Ultrawide Monitor,1.0,379.99,"239 Main St, Austin, TX 73301"
12/07/19 09:35,Apple Airpods Headphones,1.0,150.0,"284 9th St, Los Angeles, CA 90001"
12/14/19 23:48,Apple Airpods Headphones,1.0,150.0,"529 Johnson St, Los Angeles, CA 90001"
12/24/19 14:18,iPhone,1.0,700.0,"404 River St, Atlanta, GA 30301"
12/20/19 02:24,27in 4K Gaming Monitor,1.0,389.99,"988 River St, Los Angeles, CA 90001"
12/26/19 10:04,Apple Airpods Headphones,1.0,150.0,"568 Elm St, San Francisco, CA 94016"
12/28/19 21:14,Apple Airpods Headphones,1.0,150.0,"803 Pine St, Dallas, TX 75001"
12/07/19 10:24,Flatscreen TV,1.0,300.0,"273 Meadow St, New York City, NY 10001"
12/07/19 10:24,34in Ultrawide Monitor,1.0,379.99,"273 Meadow St, New York City, NY 10001"
12/10/19 19:38,27in 4K Gaming Monitor,1.0,389.99,"25 13th St, San Francisco, CA 94016"
12/29/19 15:31,iPhone,1.0,700.0,"796 Johnson St, Los Angeles, CA 90001"
12/05/19 11:10,LG Washing Machine,1.0,600.0,"605 Church St, San Francisco, CA 94016"
12/09/19 00:15,iPhone,1.0,700.0,"638 4th St, Los Angeles, CA 90001"
12/17/19 22:23,Flatscreen TV,1.0,300.0,"851 Wilson St, Los Angeles, CA 90001"
12/29/19 23:15,Flatscreen TV,1.0,300.0,"210 North St, Atlanta, GA 30301"
12/20/19 13:20,Google Phone,1.0,600.0,"321 Wilson St, Portland, OR 97035"
12/09/19 19:09,Flatscreen TV,1.0,300.0,"9 Dogwood St, San Francisco, CA 94016"
12/17/19 18:56,Flatscreen TV,1.0,300.0,"136 2nd St, Los Angeles, CA 90001"
12/03/19 23:27,ThinkPad Laptop,1.0,999.99,"299 South St, San Francisco, CA 94016"
12/08/19 13:57,Apple Airpods Headphones,1.0,150.0,"480 Lakeview St, Los Angeles, CA 90001"
12/23/19 07:39,27in 4K Gaming Monitor,1.0,389.99,"304 Hickory St, Dallas, TX 75001"
12/04/19 22:16,Apple Airpods Headphones,1.0,150.0,"438 Jefferson St, Dallas, TX 75001"
12/14/19 06:47,ThinkPad Laptop,1.0,999.99,"606 Maple St, Boston, MA 02215"
12/26/19 11:04,27in FHD Monitor,1.0,149.99,"9 11th St, San Francisco, CA 94016"
12/30/19 09:17,Apple Airpods Headphones,1.0,150.0,"757 Walnut St, New York City, NY 10001"
12/09/19 12:13,iPhone,1.0,700.0,"610 13th St, San Francisco, CA 94016"
12/24/19 11:23,27in FHD Monitor,1.0,149.99,"789 Spruce St, Boston, MA 02215"
12/31/19 10:53,34in Ultrawide Monitor,1.0,379.99,"564 Main St, Dallas, TX 75001"
12/24/19 21:08,iPhone,1.0,700.0,"195 2nd St, Boston, MA 02215"
12/12/19 18:51,ThinkPad Laptop,1.0,999.99,"866 North St, San Francisco, CA 94016"
12/11/19 20:11,27in 4K Gaming Monitor,1.0,389.99,"22 River St, Boston, MA 02215"
12/09/19 01:50,iPhone,1.0,700.0,"770 Highland St, Boston, MA 02215"
12/28/19 21:36,27in FHD Monitor,1.0,149.99,"715 Spruce St, Los Angeles, CA 90001"
12/13/19 20:27,Vareebadd Phone,1.0,400.0,"176 6th St, Dallas, TX 75001"
12/09/19 19:55,Apple Airpods Headphones,1.0,150.0,"350 Willow St, San Francisco, CA 94016"
12/26/19 20:22,LG Dryer,1.0,600.0,"722 Center St, Austin, TX 73301"
12/05/19 14:48,AA Batteries (4-pack),3.0,3.84,"93 Dogwood St, San Francisco, CA 94016"
12/29/19 11:33,Apple Airpods Headphones,1.0,150.0,"444 Hill St, Seattle, WA 98101"
12/05/19 12:11,iPhone,1.0,700.0,"528 Meadow St, Portland, OR 97035"
12/13/19 06:50,Google Phone,1.0,600.0,"475 Lincoln St, San Francisco, CA 94016"
12/24/19 12:04,Apple Airpods Headphones,1.0,150.0,"119 Main St, Seattle, WA 98101"
12/26/19 18:40,AA Batteries (4-pack),3.0,3.84,"556 Spruce St, New York City, NY 10001"
12/16/19 16:17,Google Phone,1.0,600.0,"919 Main St, Atlanta, GA 30301"
12/24/19 19:11,AAA Batteries (4-pack),3.0,2.99,"310 Washington St, San Francisco, CA 94016"
12/08/19 02:02,Apple Airpods Headphones,1.0,150.0,"55 8th St, New York City, NY 10001"
12/15/19 16:19,34in Ultrawide Monitor,1.0,379.99,"268 5th St, Boston, MA 02215"
12/28/19 06:23,Flatscreen TV,1.0,300.0,"683 Washington St, New York City, NY 10001"
12/25/19 19:24,ThinkPad Laptop,1.0,999.99,"481 Johnson St, Portland, OR 97035"
12/20/19 00:03,Macbook Pro Laptop,1.0,1700.0,"956 6th St, New York City, NY 10001"
12/14/19 07:53,iPhone,1.0,700.0,"575 Elm St, San Francisco, CA 94016"
12/03/19 15:02,27in FHD Monitor,1.0,149.99,"843 Pine St, Portland, OR 97035"
12/28/19 11:23,AAA Batteries (4-pack),3.0,2.99,"893 Meadow St, Austin, TX 73301"
12/05/19 11:22,Google Phone,1.0,600.0,"983 14th St, Dallas, TX 75001"
12/18/19 09:10,iPhone,1.0,700.0,"727 Dogwood St, Los Angeles, CA 90001"
12/30/19 17:47,27in FHD Monitor,1.0,149.99,"256 West St, Los Angeles, CA 90001"
12/03/19 17:23,Macbook Pro Laptop,1.0,1700.0,"589 Walnut St, New York City, NY 10001"
12/05/19 11:29,27in 4K Gaming Monitor,1.0,389.99,"584 Forest St, Los Angeles, CA 90001"
12/10/19 13:42,Google Phone,1.0,600.0,"57 Hickory St, San Francisco, CA 94016"
12/06/19 23:13,27in 4K Gaming Monitor,1.0,389.99,"510 14th St, Dallas, TX 75001"
12/08/19 15:37,ThinkPad Laptop,1.0,999.99,"825 Highland St, Los Angeles, CA 90001"
12/13/19 12:13,Macbook Pro Laptop,1.0,1700.0,"140 River St, Los Angeles, CA 90001"
12/18/19 22:25,Macbook Pro Laptop,1.0,1700.0,"434 River St, San Francisco, CA 94016"
12/13/19 14:00,AAA Batteries (4-pack),4.0,2.99,"251 7th St, San Francisco, CA 94016"
12/21/19 10:26,AA Batteries (4-pack),3.0,3.84,"844 4th St, New York City, NY 10001"
12/20/19 11:27,27in FHD Monitor,1.0,149.99,"117 Highland St, San Francisco, CA 94016"
12/31/19 20:49,Vareebadd Phone,1.0,400.0,"327 Hickory St, San Francisco, CA 94016"
12/29/19 19:37,Macbook Pro Laptop,1.0,1700.0,"38 Sunset St, San Francisco, CA 94016"
12/10/19 10:04,Flatscreen TV,1.0,300.0,"278 Jackson St, New York City, NY 10001"
